Year,Month,Day,date,discharge (mm)
1951,7,27,7/27/1951,1.511
1951,7,28,7/28/1951,1.748
1951,7,29,7/29/1951,2.135
1951,7,30,7/30/1951,1.804
1951,7,31,7/31/1951,1.578
1951,8,1,8/1/1951,1.417
1951,8,2,8/2/1951,1.294
1951,8,3,8/3/1951,1.228
1951,8,4,8/4/1951,1.152
1951,8,5,8/5/1951,1.143
1951,8,6,8/6/1951,1.143
1951,8,7,8/7/1951,1.152
1951,8,8,8/8/1951,1.37
1951,8,9,8/9/1951,1.322
1951,8,10,8/10/1951,1.209
1951,8,11,8/11/1951,1.115
1951,8,12,8/12/1951,1.115
1951,8,13,8/13/1951,1.067
1951,8,14,8/14/1951,1.124
1951,8,15,8/15/1951,1.067
1951,8,16,8/16/1951,1.067
1951,8,17,8/17/1951,1.058
1951,8,18,8/18/1951,0.982
1951,8,19,8/19/1951,0.935
1951,8,20,8/20/1951,0.897
1951,8,21,8/21/1951,0.879
1951,8,22,8/22/1951,0.907
1951,8,23,8/23/1951,0.973
1951,8,24,8/24/1951,0.945
1951,8,25,8/25/1951,0.879
1951,8,26,8/26/1951,0.86
1951,8,27,8/27/1951,0.812
1951,8,28,8/28/1951,0.831
1951,8,29,8/29/1951,1.049
1951,8,30,8/30/1951,0.954
1951,8,31,8/31/1951,0.897
1951,9,1,9/1/1951,0.916
1951,9,2,9/2/1951,0.926
1951,9,3,9/3/1951,0.85
1951,9,4,9/4/1951,0.85
1951,9,5,9/5/1951,0.841
1951,9,6,9/6/1951,0.926
1951,9,7,9/7/1951,0.803
1951,9,8,9/8/1951,0.775
1951,9,9,9/9/1951,0.746
1951,9,10,9/10/1951,0.699
1951,9,11,9/11/1951,0.793
1951,9,12,9/12/1951,0.718
1951,9,13,9/13/1951,1.691
1951,9,14,9/14/1951,1.54
1951,9,15,9/15/1951,0.982
1951,9,16,9/16/1951,0.812
1951,9,17,9/17/1951,0.784
1951,9,18,9/18/1951,0.784
1951,9,19,9/19/1951,0.727
1951,9,20,9/20/1951,0.718
1951,9,21,9/21/1951,0.708
1951,9,22,9/22/1951,3.079
1951,9,23,9/23/1951,1.247
1951,9,24,9/24/1951,0.992
1951,9,25,9/25/1951,0.945
1951,9,26,9/26/1951,0.888
1951,9,27,9/27/1951,0.982
1951,9,28,9/28/1951,0.869
1951,9,29,9/29/1951,0.812
1951,9,30,9/30/1951,0.784
1951,10,1,10/1/1951,0.756
1951,10,2,10/2/1951,0.737
1951,10,3,10/3/1951,0.708
1951,10,4,10/4/1951,0.708
1951,10,5,10/5/1951,0.708
1951,10,6,10/6/1951,0.708
1951,10,7,10/7/1951,0.708
1951,10,8,10/8/1951,0.708
1951,10,9,10/9/1951,0.708
1951,10,10,10/10/1951,0.708
1951,10,11,10/11/1951,0.699
1951,10,12,10/12/1951,0.69
1951,10,13,10/13/1951,0.671
1951,10,14,10/14/1951,0.652
1951,10,15,10/15/1951,0.652
1951,10,16,10/16/1951,0.633
1951,10,17,10/17/1951,0.623
1951,10,18,10/18/1951,0.623
1951,10,19,10/19/1951,0.614
1951,10,20,10/20/1951,0.614
1951,10,21,10/21/1951,1.426
1951,10,22,10/22/1951,0.793
1951,10,23,10/23/1951,0.803
1951,10,24,10/24/1951,2.059
1951,10,25,10/25/1951,0.841
1951,10,26,10/26/1951,0.803
1951,10,27,10/27/1951,0.784
1951,10,28,10/28/1951,0.888
1951,10,29,10/29/1951,0.737
1951,10,30,10/30/1951,0.727
1951,10,31,10/31/1951,1.568
1951,11,1,11/1/1951,3.004
1951,11,2,11/2/1951,1.304
1951,11,3,11/3/1951,1.039
1951,11,4,11/4/1951,0.982
1951,11,5,11/5/1951,0.888
1951,11,6,11/6/1951,2.059
1951,11,7,11/7/1951,2.73
1951,11,8,11/8/1951,1.511
1951,11,9,11/9/1951,1.313
1951,11,10,11/10/1951,1.171
1951,11,11,11/11/1951,1.096
1951,11,12,11/12/1951,1.049
1951,11,13,11/13/1951,1.03
1951,11,14,11/14/1951,1.407
1951,11,15,11/15/1951,1.19
1951,11,16,11/16/1951,1.596
1951,11,17,11/17/1951,1.247
1951,11,18,11/18/1951,1.171
1951,11,19,11/19/1951,1.124
1951,11,20,11/20/1951,1.134
1951,11,21,11/21/1951,1.115
1951,11,22,11/22/1951,1.067
1951,11,23,11/23/1951,1.039
1951,11,24,11/24/1951,1.039
1951,11,25,11/25/1951,1.039
1951,11,26,11/26/1951,1.02
1951,11,27,11/27/1951,1.058
1951,11,28,11/28/1951,1.011
1951,11,29,11/29/1951,0.964
1951,11,30,11/30/1951,0.945
1951,12,1,12/1/1951,0.935
1951,12,2,12/2/1951,0.916
1951,12,3,12/3/1951,0.916
1951,12,4,12/4/1951,4.317
1951,12,5,12/5/1951,1.936
1951,12,6,12/6/1951,1.719
1951,12,7,12/7/1951,2.192
1951,12,8,12/8/1951,1.814
1951,12,9,12/9/1951,2.465
1951,12,10,12/10/1951,2.144
1951,12,11,12/11/1951,2.05
1951,12,12,12/12/1951,1.936
1951,12,13,12/13/1951,1.908
1951,12,14,12/14/1951,4.723
1951,12,15,12/15/1951,8.199
1951,12,16,12/16/1951,5.337
1951,12,17,12/17/1951,4.194
1951,12,18,12/18/1951,5.989
1951,12,19,12/19/1951,4.997
1951,12,20,12/20/1951,9.72
1951,12,21,12/21/1951,18.808
1951,12,22,12/22/1951,11.761
1951,12,23,12/23/1951,8.483
1951,12,24,12/24/1951,6.924
1951,12,25,12/25/1951,6.102
1951,12,26,12/26/1951,5.762
1951,12,27,12/27/1951,4.959
1951,12,28,12/28/1951,4.591
1951,12,29,12/29/1951,4.393
1951,12,30,12/30/1951,4.204
1951,12,31,12/31/1951,3.949
1952,1,1,1/1/1952,3.845
1952,1,2,1/2/1952,3.76
1952,1,3,1/3/1952,3.599
1952,1,4,1/4/1952,4.09
1952,1,5,1/5/1952,4.26
1952,1,6,1/6/1952,3.816
1952,1,7,1/7/1952,3.561
1952,1,8,1/8/1952,3.486
1952,1,9,1/9/1952,4.374
1952,1,10,1/10/1952,5.11
1952,1,11,1/11/1952,4.515
1952,1,12,1/12/1952,4.317
1952,1,13,1/13/1952,4.204
1952,1,14,1/14/1952,4.137
1952,1,15,1/15/1952,3.967
1952,1,16,1/16/1952,3.797
1952,1,17,1/17/1952,3.741
1952,1,18,1/18/1952,3.788
1952,1,19,1/19/1952,3.552
1952,1,20,1/20/1952,3.797
1952,1,21,1/21/1952,3.438
1952,1,22,1/22/1952,5.639
1952,1,23,1/23/1952,4.629
1952,1,24,1/24/1952,4.279
1952,1,25,1/25/1952,4.185
1952,1,26,1/26/1952,4.619
1952,1,27,1/27/1952,4.855
1952,1,28,1/28/1952,6.367
1952,1,29,1/29/1952,5.857
1952,1,30,1/30/1952,5.573
1952,1,31,1/31/1952,5.252
1952,2,1,2/1/1952,4.95
1952,2,2,2/2/1952,4.922
1952,2,3,2/3/1952,6.792
1952,2,4,2/4/1952,7.255
1952,2,5,2/5/1952,6.99
1952,2,6,2/6/1952,6.688
1952,2,7,2/7/1952,6.187
1952,2,8,2/8/1952,5.753
1952,2,9,2/9/1952,5.413
1952,2,10,2/10/1952,5.11
1952,2,11,2/11/1952,5.195
1952,2,12,2/12/1952,4.837
1952,2,13,2/13/1952,4.648
1952,2,14,2/14/1952,5.007
1952,2,15,2/15/1952,4.581
1952,2,16,2/16/1952,4.666
1952,2,17,2/17/1952,4.241
1952,2,18,2/18/1952,4.034
1952,2,19,2/19/1952,4.015
1952,2,20,2/20/1952,4.081
1952,2,21,2/21/1952,3.949
1952,2,22,2/22/1952,3.864
1952,2,23,2/23/1952,3.93
1952,2,24,2/24/1952,3.967
1952,2,25,2/25/1952,3.826
1952,2,26,2/26/1952,3.892
1952,2,27,2/27/1952,3.892
1952,2,28,2/28/1952,3.712
1952,2,29,2/29/1952,3.797
1952,3,1,3/1/1952,3.703
1952,3,2,3/2/1952,3.523
1952,3,3,3/3/1952,5.753
1952,3,4,3/4/1952,7.085
1952,3,5,3/5/1952,5.819
1952,3,6,3/6/1952,5.29
1952,3,7,3/7/1952,4.855
1952,3,8,3/8/1952,4.629
1952,3,9,3/9/1952,4.43
1952,3,10,3/10/1952,12.337
1952,3,11,3/11/1952,27.668
1952,3,12,3/12/1952,14.755
1952,3,13,3/13/1952,11.26
1952,3,14,3/14/1952,9.409
1952,3,15,3/15/1952,8.218
1952,3,16,3/16/1952,7.463
1952,3,17,3/17/1952,6.971
1952,3,18,3/18/1952,7.793
1952,3,19,3/19/1952,8.369
1952,3,20,3/20/1952,7.406
1952,3,21,3/21/1952,8.653
1952,3,22,3/22/1952,13.943
1952,3,23,3/23/1952,36.397
1952,3,24,3/24/1952,21.065
1952,3,25,3/25/1952,15.501
1952,3,26,3/26/1952,12.838
1952,3,27,3/27/1952,11.307
1952,3,28,3/28/1952,10.334
1952,3,29,3/29/1952,9.409
1952,3,30,3/30/1952,8.709
1952,3,31,3/31/1952,8.303
1952,4,1,4/1/1952,8.388
1952,4,2,4/2/1952,7.84
1952,4,3,4/3/1952,7.217
1952,4,4,4/4/1952,6.858
1952,4,5,4/5/1952,6.527
1952,4,6,4/6/1952,6.121
1952,4,7,4/7/1952,5.838
1952,4,8,4/8/1952,5.706
1952,4,9,4/9/1952,5.507
1952,4,10,4/10/1952,5.309
1952,4,11,4/11/1952,5.129
1952,4,12,4/12/1952,4.969
1952,4,13,4/13/1952,6.112
1952,4,14,4/14/1952,5.167
1952,4,15,4/15/1952,4.837
1952,4,16,4/16/1952,4.704
1952,4,17,4/17/1952,4.534
1952,4,18,4/18/1952,4.355
1952,4,19,4/19/1952,4.137
1952,4,20,4/20/1952,3.977
1952,4,21,4/21/1952,3.911
1952,4,22,4/22/1952,3.892
1952,4,23,4/23/1952,3.873
1952,4,24,4/24/1952,5.328
1952,4,25,4/25/1952,4.563
1952,4,26,4/26/1952,5.054
1952,4,27,4/27/1952,4.723
1952,4,28,4/28/1952,4.421
1952,4,29,4/29/1952,4.317
1952,4,30,4/30/1952,4.128
1952,5,1,5/1/1952,4.015
1952,5,2,5/2/1952,3.911
1952,5,3,5/3/1952,3.684
1952,5,4,5/4/1952,3.514
1952,5,5,5/5/1952,3.363
1952,5,6,5/6/1952,3.363
1952,5,7,5/7/1952,3.363
1952,5,8,5/8/1952,3.24
1952,5,9,5/9/1952,3.165
1952,5,10,5/10/1952,3.363
1952,5,11,5/11/1952,3.013
1952,5,12,5/12/1952,2.872
1952,5,13,5/13/1952,2.815
1952,5,14,5/14/1952,2.758
1952,5,15,5/15/1952,2.626
1952,5,16,5/16/1952,2.569
1952,5,17,5/17/1952,2.494
1952,5,18,5/18/1952,2.447
1952,5,19,5/19/1952,2.73
1952,5,20,5/20/1952,2.843
1952,5,21,5/21/1952,2.503
1952,5,22,5/22/1952,2.399
1952,5,23,5/23/1952,2.38
1952,5,24,5/24/1952,2.522
1952,5,25,5/25/1952,2.475
1952,5,26,5/26/1952,2.343
1952,5,27,5/27/1952,2.163
1952,5,28,5/28/1952,2.144
1952,5,29,5/29/1952,2.522
1952,5,30,5/30/1952,2.428
1952,5,31,5/31/1952,2.201
1952,6,1,6/1/1952,2.031
1952,6,2,6/2/1952,1.899
1952,6,3,6/3/1952,1.889
1952,6,4,6/4/1952,3.287
1952,6,5,6/5/1952,2.636
1952,6,6,6/6/1952,2.125
1952,6,7,6/7/1952,1.965
1952,6,8,6/8/1952,1.88
1952,6,9,6/9/1952,2.012
1952,6,10,6/10/1952,1.927
1952,6,11,6/11/1952,2.711
1952,6,12,6/12/1952,1.984
1952,6,13,6/13/1952,1.851
1952,6,14,6/14/1952,1.936
1952,6,15,6/15/1952,1.804
1952,6,16,6/16/1952,1.681
1952,6,17,6/17/1952,1.955
1952,6,18,6/18/1952,1.851
1952,6,19,6/19/1952,1.729
1952,6,20,6/20/1952,1.587
1952,6,21,6/21/1952,1.502
1952,6,22,6/22/1952,1.578
1952,6,23,6/23/1952,1.511
1952,6,24,6/24/1952,1.521
1952,6,25,6/25/1952,1.53
1952,6,26,6/26/1952,1.464
1952,6,27,6/27/1952,1.426
1952,6,28,6/28/1952,1.398
1952,6,29,6/29/1952,1.379
1952,6,30,6/30/1952,1.351
1952,7,1,7/1/1952,1.332
1952,7,2,7/2/1952,1.171
1952,7,3,7/3/1952,1.115
1952,7,4,7/4/1952,1.058
1952,7,5,7/5/1952,1.03
1952,7,6,7/6/1952,1.011
1952,7,7,7/7/1952,0.973
1952,7,8,7/8/1952,1.162
1952,7,9,7/9/1952,1.105
1952,7,10,7/10/1952,1.001
1952,7,11,7/11/1952,0.926
1952,7,12,7/12/1952,0.907
1952,7,13,7/13/1952,1.03
1952,7,14,7/14/1952,1.011
1952,7,15,7/15/1952,0.879
1952,7,16,7/16/1952,0.879
1952,7,17,7/17/1952,0.879
1952,7,18,7/18/1952,1.02
1952,7,19,7/19/1952,1.37
1952,7,20,7/20/1952,1.445
1952,7,21,7/21/1952,1.011
1952,7,22,7/22/1952,0.907
1952,7,23,7/23/1952,0.86
1952,7,24,7/24/1952,0.822
1952,7,25,7/25/1952,0.793
1952,7,26,7/26/1952,0.793
1952,7,27,7/27/1952,0.737
1952,7,28,7/28/1952,0.69
1952,7,29,7/29/1952,0.652
1952,7,30,7/30/1952,0.699
1952,7,31,7/31/1952,0.718
1952,8,1,8/1/1952,0.718
1952,8,2,8/2/1952,0.803
1952,8,3,8/3/1952,0.68
1952,8,4,8/4/1952,0.68
1952,8,5,8/5/1952,1.124
1952,8,6,8/6/1952,1.067
1952,8,7,8/7/1952,1.266
1952,8,8,8/8/1952,1.304
1952,8,9,8/9/1952,1.162
1952,8,10,8/10/1952,0.982
1952,8,11,8/11/1952,0.831
1952,8,12,8/12/1952,0.822
1952,8,13,8/13/1952,0.85
1952,8,14,8/14/1952,0.727
1952,8,15,8/15/1952,0.718
1952,8,16,8/16/1952,0.69
1952,8,17,8/17/1952,0.699
1952,8,18,8/18/1952,0.699
1952,8,19,8/19/1952,1.181
1952,8,20,8/20/1952,1.03
1952,8,21,8/21/1952,0.831
1952,8,22,8/22/1952,1.086
1952,8,23,8/23/1952,0.841
1952,8,24,8/24/1952,0.69
1952,8,25,8/25/1952,0.642
1952,8,26,8/26/1952,0.595
1952,8,27,8/27/1952,0.633
1952,8,28,8/28/1952,0.708
1952,8,29,8/29/1952,0.727
1952,8,30,8/30/1952,0.708
1952,8,31,8/31/1952,0.803
1952,9,1,9/1/1952,0.623
1952,9,2,9/2/1952,0.623
1952,9,3,9/3/1952,0.567
1952,9,4,9/4/1952,0.529
1952,9,5,9/5/1952,0.501
1952,9,6,9/6/1952,0.482
1952,9,7,9/7/1952,0.463
1952,9,8,9/8/1952,0.453
1952,9,9,9/9/1952,0.453
1952,9,10,9/10/1952,0.425
1952,9,11,9/11/1952,0.425
1952,9,12,9/12/1952,0.737
1952,9,13,9/13/1952,0.727
1952,9,14,9/14/1952,0.51
1952,9,15,9/15/1952,1.162
1952,9,16,9/16/1952,0.68
1952,9,17,9/17/1952,0.567
1952,9,18,9/18/1952,0.605
1952,9,19,9/19/1952,1.341
1952,9,20,9/20/1952,0.718
1952,9,21,9/21/1952,0.586
1952,9,22,9/22/1952,0.538
1952,9,23,9/23/1952,0.501
1952,9,24,9/24/1952,0.482
1952,9,25,9/25/1952,0.453
1952,9,26,9/26/1952,0.463
1952,9,27,9/27/1952,0.444
1952,9,28,9/28/1952,0.425
1952,9,29,9/29/1952,0.435
1952,9,30,9/30/1952,0.435
1952,10,1,10/1/1952,0.444
1952,10,2,10/2/1952,0.435
1952,10,3,10/3/1952,0.406
1952,10,4,10/4/1952,0.387
1952,10,5,10/5/1952,0.387
1952,10,6,10/6/1952,0.387
1952,10,7,10/7/1952,0.425
1952,10,8,10/8/1952,0.557
1952,10,9,10/9/1952,1.086
1952,10,10,10/10/1952,0.52
1952,10,11,10/11/1952,0.472
1952,10,12,10/12/1952,0.472
1952,10,13,10/13/1952,0.463
1952,10,14,10/14/1952,0.463
1952,10,15,10/15/1952,0.463
1952,10,16,10/16/1952,0.463
1952,10,17,10/17/1952,0.453
1952,10,18,10/18/1952,0.453
1952,10,19,10/19/1952,0.435
1952,10,20,10/20/1952,0.397
1952,10,21,10/21/1952,0.368
1952,10,22,10/22/1952,0.368
1952,10,23,10/23/1952,0.378
1952,10,24,10/24/1952,0.387
1952,10,25,10/25/1952,0.406
1952,10,26,10/26/1952,0.425
1952,10,27,10/27/1952,0.435
1952,10,28,10/28/1952,0.406
1952,10,29,10/29/1952,0.368
1952,10,30,10/30/1952,0.378
1952,10,31,10/31/1952,0.387
1952,11,1,11/1/1952,0.425
1952,11,2,11/2/1952,0.463
1952,11,3,11/3/1952,0.453
1952,11,4,11/4/1952,0.368
1952,11,5,11/5/1952,0.35
1952,11,6,11/6/1952,0.331
1952,11,7,11/7/1952,0.312
1952,11,8,11/8/1952,0.312
1952,11,9,11/9/1952,0.321
1952,11,10,11/10/1952,0.718
1952,11,11,11/11/1952,0.491
1952,11,12,11/12/1952,0.397
1952,11,13,11/13/1952,0.378
1952,11,14,11/14/1952,0.368
1952,11,15,11/15/1952,0.359
1952,11,16,11/16/1952,0.35
1952,11,17,11/17/1952,0.34
1952,11,18,11/18/1952,0.34
1952,11,19,11/19/1952,3.958
1952,11,20,11/20/1952,1.077
1952,11,21,11/21/1952,0.614
1952,11,22,11/22/1952,0.51
1952,11,23,11/23/1952,0.463
1952,11,24,11/24/1952,0.435
1952,11,25,11/25/1952,0.416
1952,11,26,11/26/1952,1.587
1952,11,27,11/27/1952,0.737
1952,11,28,11/28/1952,0.614
1952,11,29,11/29/1952,0.548
1952,11,30,11/30/1952,0.52
1952,12,1,12/1/1952,0.491
1952,12,2,12/2/1952,0.879
1952,12,3,12/3/1952,0.605
1952,12,4,12/4/1952,0.52
1952,12,5,12/5/1952,0.897
1952,12,6,12/6/1952,0.633
1952,12,7,12/7/1952,0.548
1952,12,8,12/8/1952,0.52
1952,12,9,12/9/1952,0.567
1952,12,10,12/10/1952,6.594
1952,12,11,12/11/1952,2.343
1952,12,12,12/12/1952,1.483
1952,12,13,12/13/1952,1.181
1952,12,14,12/14/1952,1.049
1952,12,15,12/15/1952,0.945
1952,12,16,12/16/1952,0.879
1952,12,17,12/17/1952,0.85
1952,12,18,12/18/1952,0.822
1952,12,19,12/19/1952,0.784
1952,12,20,12/20/1952,1.001
1952,12,21,12/21/1952,0.973
1952,12,22,12/22/1952,0.888
1952,12,23,12/23/1952,0.831
1952,12,24,12/24/1952,0.737
1952,12,25,12/25/1952,0.708
1952,12,26,12/26/1952,0.69
1952,12,27,12/27/1952,0.68
1952,12,28,12/28/1952,0.671
1952,12,29,12/29/1952,0.671
1952,12,30,12/30/1952,1.039
1952,12,31,12/31/1952,2.031
1953,1,1,1/1/1953,1.086
1953,1,2,1/2/1953,1.275
1953,1,3,1/3/1953,1.124
1953,1,4,1/4/1953,0.954
1953,1,5,1/5/1953,0.907
1953,1,6,1/6/1953,0.926
1953,1,7,1/7/1953,0.935
1953,1,8,1/8/1953,3.467
1953,1,9,1/9/1953,4.837
1953,1,10,1/10/1953,6.48
1953,1,11,1/11/1953,4.015
1953,1,12,1/12/1953,2.891
1953,1,13,1/13/1953,2.465
1953,1,14,1/14/1953,2.21
1953,1,15,1/15/1953,2.078
1953,1,16,1/16/1953,1.974
1953,1,17,1/17/1953,2.116
1953,1,18,1/18/1953,3.438
1953,1,19,1/19/1953,2.352
1953,1,20,1/20/1953,2.541
1953,1,21,1/21/1953,2.891
1953,1,22,1/22/1953,2.532
1953,1,23,1/23/1953,3.835
1953,1,24,1/24/1953,4.865
1953,1,25,1/25/1953,4.279
1953,1,26,1/26/1953,3.901
1953,1,27,1/27/1953,3.571
1953,1,28,1/28/1953,3.892
1953,1,29,1/29/1953,3.287
1953,1,30,1/30/1953,3.098
1953,1,31,1/31/1953,2.966
1953,2,1,2/1/1953,2.796
1953,2,2,2/2/1953,2.692
1953,2,3,2/3/1953,2.607
1953,2,4,2/4/1953,2.475
1953,2,5,2/5/1953,2.371
1953,2,6,2/6/1953,2.664
1953,2,7,2/7/1953,2.654
1953,2,8,2/8/1953,2.352
1953,2,9,2/9/1953,2.229
1953,2,10,2/10/1953,2.154
1953,2,11,2/11/1953,3.146
1953,2,12,2/12/1953,4.355
1953,2,13,2/13/1953,3.571
1953,2,14,2/14/1953,3.353
1953,2,15,2/15/1953,4.572
1953,2,16,2/16/1953,3.731
1953,2,17,2/17/1953,3.533
1953,2,18,2/18/1953,3.174
1953,2,19,2/19/1953,3.07
1953,2,20,2/20/1953,7.463
1953,2,21,2/21/1953,33.648
1953,2,22,2/22/1953,16.446
1953,2,23,2/23/1953,10.863
1953,2,24,2/24/1953,9.012
1953,2,25,2/25/1953,7.916
1953,2,26,2/26/1953,7.019
1953,2,27,2/27/1953,6.367
1953,2,28,2/28/1953,5.857
1953,3,1,3/1/1953,5.479
1953,3,2,3/2/1953,6.707
1953,3,3,3/3/1953,5.724
1953,3,4,3/4/1953,6.065
1953,3,5,3/5/1953,5.498
1953,3,6,3/6/1953,5.186
1953,3,7,3/7/1953,5.007
1953,3,8,3/8/1953,4.874
1953,3,9,3/9/1953,4.704
1953,3,10,3/10/1953,4.534
1953,3,11,3/11/1953,5.177
1953,3,12,3/12/1953,4.685
1953,3,13,3/13/1953,4.459
1953,3,14,3/14/1953,4.411
1953,3,15,3/15/1953,4.336
1953,3,16,3/16/1953,3.986
1953,3,17,3/17/1953,3.892
1953,3,18,3/18/1953,4.062
1953,3,19,3/19/1953,3.845
1953,3,20,3/20/1953,3.76
1953,3,21,3/21/1953,3.741
1953,3,22,3/22/1953,4.251
1953,3,23,3/23/1953,6.102
1953,3,24,3/24/1953,5.517
1953,3,25,3/25/1953,5.29
1953,3,26,3/26/1953,5.129
1953,3,27,3/27/1953,4.969
1953,3,28,3/28/1953,4.685
1953,3,29,3/29/1953,4.402
1953,3,30,3/30/1953,4.185
1953,3,31,3/31/1953,4.052
1953,4,1,4/1/1953,3.958
1953,4,2,4/2/1953,3.892
1953,4,3,4/3/1953,3.797
1953,4,4,4/4/1953,3.712
1953,4,5,4/5/1953,3.608
1953,4,6,4/6/1953,3.882
1953,4,7,4/7/1953,3.788
1953,4,8,4/8/1953,3.561
1953,4,9,4/9/1953,3.514
1953,4,10,4/10/1953,3.608
1953,4,11,4/11/1953,3.457
1953,4,12,4/12/1953,4.043
1953,4,13,4/13/1953,3.608
1953,4,14,4/14/1953,3.297
1953,4,15,4/15/1953,3.24
1953,4,16,4/16/1953,3.353
1953,4,17,4/17/1953,3.202
1953,4,18,4/18/1953,3.278
1953,4,19,4/19/1953,3.193
1953,4,20,4/20/1953,3.042
1953,4,21,4/21/1953,2.909
1953,4,22,4/22/1953,2.824
1953,4,23,4/23/1953,2.815
1953,4,24,4/24/1953,2.796
1953,4,25,4/25/1953,2.777
1953,4,26,4/26/1953,2.73
1953,4,27,4/27/1953,2.626
1953,4,28,4/28/1953,2.541
1953,4,29,4/29/1953,2.475
1953,4,30,4/30/1953,4.799
1953,5,1,5/1/1953,3.089
1953,5,2,5/2/1953,2.749
1953,5,3,5/3/1953,2.909
1953,5,4,5/4/1953,3.042
1953,5,5,5/5/1953,3.089
1953,5,6,5/6/1953,4.081
1953,5,7,5/7/1953,3.779
1953,5,8,5/8/1953,3.505
1953,5,9,5/9/1953,3.297
1953,5,10,5/10/1953,3.165
1953,5,11,5/11/1953,3.061
1953,5,12,5/12/1953,2.938
1953,5,13,5/13/1953,2.815
1953,5,14,5/14/1953,2.721
1953,5,15,5/15/1953,2.673
1953,5,16,5/16/1953,2.654
1953,5,17,5/17/1953,2.645
1953,5,18,5/18/1953,2.513
1953,5,19,5/19/1953,2.777
1953,5,20,5/20/1953,2.522
1953,5,21,5/21/1953,2.371
1953,5,22,5/22/1953,2.267
1953,5,23,5/23/1953,2.163
1953,5,24,5/24/1953,2.135
1953,5,25,5/25/1953,2.088
1953,5,26,5/26/1953,2.059
1953,5,27,5/27/1953,1.993
1953,5,28,5/28/1953,1.899
1953,5,29,5/29/1953,1.851
1953,5,30,5/30/1953,1.814
1953,5,31,5/31/1953,1.738
1953,6,1,6/1/1953,1.691
1953,6,2,6/2/1953,1.653
1953,6,3,6/3/1953,1.615
1953,6,4,6/4/1953,1.578
1953,6,5,6/5/1953,1.578
1953,6,6,6/6/1953,1.88
1953,6,7,6/7/1953,2.135
1953,6,8,6/8/1953,1.804
1953,6,9,6/9/1953,1.842
1953,6,10,6/10/1953,1.606
1953,6,11,6/11/1953,1.483
1953,6,12,6/12/1953,1.436
1953,6,13,6/13/1953,2.399
1953,6,14,6/14/1953,1.804
1953,6,15,6/15/1953,1.54
1953,6,16,6/16/1953,1.559
1953,6,17,6/17/1953,1.464
1953,6,18,6/18/1953,1.37
1953,6,19,6/19/1953,1.313
1953,6,20,6/20/1953,1.304
1953,6,21,6/21/1953,1.436
1953,6,22,6/22/1953,1.36
1953,6,23,6/23/1953,1.256
1953,6,24,6/24/1953,2.04
1953,6,25,6/25/1953,1.795
1953,6,26,6/26/1953,1.795
1953,6,27,6/27/1953,2.05
1953,6,28,6/28/1953,2.069
1953,6,29,6/29/1953,1.502
1953,6,30,6/30/1953,1.332
1953,7,1,7/1/1953,1.162
1953,7,2,7/2/1953,1.115
1953,7,3,7/3/1953,1.171
1953,7,4,7/4/1953,1.219
1953,7,5,7/5/1953,1.143
1953,7,6,7/6/1953,1.086
1953,7,7,7/7/1953,1.124
1953,7,8,7/8/1953,1.105
1953,7,9,7/9/1953,1.001
1953,7,10,7/10/1953,0.982
1953,7,11,7/11/1953,0.954
1953,7,12,7/12/1953,0.916
1953,7,13,7/13/1953,0.888
1953,7,14,7/14/1953,0.897
1953,7,15,7/15/1953,1.077
1953,7,16,7/16/1953,2.815
1953,7,17,7/17/1953,1.171
1953,7,18,7/18/1953,1.322
1953,7,19,7/19/1953,1.171
1953,7,20,7/20/1953,1.077
1953,7,21,7/21/1953,1.02
1953,7,22,7/22/1953,1.757
1953,7,23,7/23/1953,1.436
1953,7,24,7/24/1953,1.02
1953,7,25,7/25/1953,0.916
1953,7,26,7/26/1953,0.85
1953,7,27,7/27/1953,0.841
1953,7,28,7/28/1953,0.841
1953,7,29,7/29/1953,0.822
1953,7,30,7/30/1953,0.831
1953,7,31,7/31/1953,0.822
1953,8,1,8/1/1953,0.812
1953,8,2,8/2/1953,0.812
1953,8,3,8/3/1953,0.831
1953,8,4,8/4/1953,0.793
1953,8,5,8/5/1953,0.737
1953,8,6,8/6/1953,0.708
1953,8,7,8/7/1953,0.69
1953,8,8,8/8/1953,0.888
1953,8,9,8/9/1953,0.727
1953,8,10,8/10/1953,0.652
1953,8,11,8/11/1953,0.614
1953,8,12,8/12/1953,0.605
1953,8,13,8/13/1953,0.605
1953,8,14,8/14/1953,0.576
1953,8,15,8/15/1953,0.567
1953,8,16,8/16/1953,0.765
1953,8,17,8/17/1953,1.398
1953,8,18,8/18/1953,0.869
1953,8,19,8/19/1953,1.067
1953,8,20,8/20/1953,0.982
1953,8,21,8/21/1953,0.69
1953,8,22,8/22/1953,0.614
1953,8,23,8/23/1953,0.595
1953,8,24,8/24/1953,0.538
1953,8,25,8/25/1953,0.538
1953,8,26,8/26/1953,0.557
1953,8,27,8/27/1953,0.538
1953,8,28,8/28/1953,0.51
1953,8,29,8/29/1953,0.482
1953,8,30,8/30/1953,0.463
1953,8,31,8/31/1953,0.482
1953,9,1,9/1/1953,0.482
1953,9,2,9/2/1953,0.463
1953,9,3,9/3/1953,0.463
1953,9,4,9/4/1953,0.472
1953,9,5,9/5/1953,0.69
1953,9,6,9/6/1953,0.548
1953,9,7,9/7/1953,0.435
1953,9,8,9/8/1953,0.397
1953,9,9,9/9/1953,0.435
